PC1,PC2
-1.3673062448890467,-0.17993717945109883
-1.5119669798122626,-0.3011254609244469
-1.4846793744266766,-0.34856321045627114
-0.6996576863224228,0.2867610480686281
-0.20841874288462095,-0.6537543001598716
-1.9412635547222392,-2.0269040336554927
-1.6538918202151323,-1.2862442484307373
-2.0813512447959304,-2.152596274032696
-0.8752632163637928,0.5058297715667844
-1.5136461006714093,-1.7600247258245363
-1.4571731183265804,-0.563355554160705
-0.9618983056050585,-1.8012475404145192
-1.1463325132474054,0.360155385780135
-0.9337540815380713,0.051719828382024255
-1.4416376291974382,-0.18067100539914543
-0.3673854574195194,-0.7741922289807371
-1.5082428766115479,-0.1295001260884156
-0.6854813332845116,-0.6140722579984915
-3.084567696662358,-1.5335048949896999
-1.0527492603098152,0.5826580006703869
-0.8073841491040289,0.2293779754424965
-1.3162612153490028,-0.10766580730639841
-2.45905524367604,-0.3724782761921191
-1.076629205638931,0.49871628611625185
-2.3538426051395405,-0.4021994471078976
-0.98876696391229,0.07061155117327289
-2.0914780597473728,-0.4319350190582857
-1.7375587649733752,-1.3240280690920456
-1.4097572193313557,-1.7108630767722208
-1.3230662288488222,0.9169529079048642
-1.5393518087656457,-0.21998098695236676
-1.6823048317451745,-0.1320178839750744
-1.3587455826129182,-0.30685713322589503
-2.686097933936017,-2.0337843572176046
-1.9354821646216056,-0.48427789658928455
-2.072806301995405,-0.010385275493808532
-1.7010668859132556,-1.3776521827154256
-0.8121266465575244,-0.7649307919622794
-1.438494621961896,0.9487648997544159
-1.68132619159434,1.1238004197824127
-0.3296083229034993,0.3577825826145797
-0.24626929656349753,0.3435348951185311
0.00606339138887304,0.8664423753916976
-0.2220375881703278,1.0158013276836093
0.1122941252279936,1.2288351622200822
0.016477857274405778,1.2134484254092472
-0.9297940349579835,0.8006653968184471
-0.8311613738147864,1.0001278140462457
-2.714164814591461,0.5220084289735983
-1.1894185188864357,0.21658422750875322
-0.6742388737857463,0.4916947108712385
-1.7957631825871623,-0.23587633199566935
-2.3425888713292715,-0.6065387667399172
-1.9418579949883432,-0.8505622824101509
-3.180705423989222,-0.9872230971330731
-1.0751737163221704,0.024494922074266158
-0.8002843668269419,1.0666460213963973
0.9204412349372918,-2.379950718268607
-1.026965047680475,0.997689253263489
-2.075022541868165,-0.10625984277124124
-1.9225460195783055,1.1117284574574593
-1.5006919041555762,-0.2230975938297429
-1.2600170878787946,0.003553649749202513
-3.4672450581997745,0.6455415597524182
-1.7955064115075738,-0.2458017001278683
-2.4814115251728315,-0.17902521398927745
-2.0723570062570187,-1.47869617279192
-2.4930546180056212,-1.0857446553467003
-2.0762241230869645,-0.9189816676282623
-0.34086552988579444,0.3762530714605902
-2.8309227954478113,0.35217470343951957
-1.9056512610058882,-0.6560311007891299
-0.5362480386445493,0.33125909182519436
-1.310335872168858,0.5765352816623187
-1.054179914626367,0.944528548216948
-1.6516946587896106,0.3306833499754318
-1.0192942541748145,0.7684347401172935
-1.5182281100168613,0.9933083446481242
-1.9763092526689823,-0.45531129665681624
-1.8205251609002062,0.2155305456758029
-1.2893342088561257,-0.20825497000821602
-1.1553255288886335,-0.2254941673245664
-0.9475508651500695,0.2647828035710844
-2.186403230747454,0.18614368453051444
-2.003358058587565,-0.33155628899276496
-0.9651566789457229,-1.060146213139034
-1.4179351945971668,0.5471646906795221
-2.0910857416352706,1.465870525124175
-1.0259061494788682,-0.07811475638768574
-2.047470142689592,-1.4778687050490809
-1.4177931173545026,0.49358999850814755
-1.4804257406349908,0.32080230060062864
-1.366373015471678,0.9493396042325374
-1.3362290278035258,0.632610464701954
-1.1922056008217299,1.277030955708637
-0.845340694253431,0.6032556354234777
-0.9916744255806582,0.048650176447198254
-1.2409597988525298,0.5834580690192007
-5.865938314999553,-0.39701210602830267
-2.9751633740284102,0.9489456143865439
-2.068298523401787,-0.30216803390172803
-2.9639526165625742,1.818506998354404
-1.9456930130267913,1.4822364158120267
-2.3804684376252228,0.948900446085823
-2.521228526754224,2.291695254473835
-2.39671871782057,0.9714948937824152
-3.0889531639974397,-0.576077567227108
-2.3999109087185757,3.0541233565463717
-2.3703767577699137,1.8774499505782032
-1.9711035065365423,-0.04751579225696999
-0.6297639747092769,0.6666693351912976
-1.2402866692834205,0.2051874441178922
-2.2902242034093554,-0.8926215357162385
-2.558338556602691,-0.46563480307244703
-1.5769519478095644,-0.3993884216485311
-2.1410481419681386,-0.09722255515202252
-2.2851449310343543,0.7990406447554428
-1.418882283529788,-1.0051548510948014
-1.4606070417009676,-1.314867543757037
-0.749562450024475,0.12638248321651396
-0.9755952224163686,-0.7852769321355202
-0.8312446504895705,-0.460557391609596
-1.943771806323575,3.6876564289824842
-1.276813842524349,2.495647819173558
-1.8663368429188396,2.1465896683249124
-0.8659188665732274,1.4895504846325447
-1.1966956288725223,2.7067143779975136
-1.4498356652396192,3.0786473678041046
-0.9029401133993888,1.2583127697902918
-1.3064881177985261,3.149205990112899
-1.291342072657975,2.5665181775596158
-1.0989881146137002,0.8650035117922917
-1.4363918604909425,3.0974923724443735
-1.5024982408055898,2.402675045836074
-0.30294796520599565,0.3392572154181152
-2.0090065583338395,1.9352978084589574
-0.21905340012333593,1.7636639943897976
-2.090444260874454,3.0419448520510834
-1.1121495768861591,2.2906893704581885
-1.3218508249582592,1.385455037912527
-0.8078450701624837,1.805553725888304
-3.2796413026571196,-0.4057930305162865
-2.3212427577882906,-1.3050575939707836
-2.264594437323733,-1.3432945112654866
-2.2871578755446316,-0.7075961224487435
-2.504130231875022,-0.384257423449946
-2.8594622084716876,-0.17031359258573472
-2.690024573884855,-0.7233328315021778
-3.0692815790000894,0.49210122519905813
-2.819750506827268,-0.31650895742390944
-3.394104653967115,0.06299383868837613
-3.086867668513444,-0.6072126928971564
-3.1936997494862145,-0.6260056969950316
-3.9576467094797003,0.8804009181462493
-3.7665762887915615,-0.05082509828490074
-3.273476227275123,0.9912139861465935
-1.4232744233547816,0.38844407024423155
-2.491964953297196,2.371399945888257
-2.4507274367521603,-0.8109350420510344
-0.3895430955016957,0.19778833485178282
-2.445127074551179,0.2846469125900541
-0.9082483219005906,0.7705192889644262
-1.929198693173428,1.0443454113920043
-3.093010786200429,1.9552159764617298
-2.7438969427576123,0.7071061396240235
-2.6886071305010875,-0.5946145204471226
-2.1402987392774957,2.4078126896322853
-2.2499610555486136,0.2960269800501715
-0.9489971491406604,1.0469053642949686
-0.798571008025654,0.6223734148406784
-1.0684169915369046,1.5747985360502335
-1.0572972857432827,0.5285930390693988
-0.7129785940881926,-0.3464752483165032
0.5475613108591135,0.5136968664743805
-0.5462856914707247,-0.8152268051661045
0.2782991835208215,0.4394017809263213
-0.5355714276882749,-0.902035359037405
0.48369864663683354,0.11617024308643095
-0.21965721571170266,0.12433549628046725
-1.0137030248651577,-0.3306911635807283
0.9616564183874838,0.3122600495420277
-0.28481852321396783,-0.5250149476922805
-0.2591714181527362,-0.03785739162698121
-2.7776792969846755,-0.0681075553713998
0.09532539718176294,0.9688829076860335
-0.491453752170424,-0.4380712717276924
-0.22506775692432593,-0.4970561937747787
-2.8730859966498197,-0.8074069163081332
-1.991790259476981,-0.5588782465280184
-0.9798915221262594,0.6982083856489981
-2.249801640478671,0.9339679518464502
-1.6455388258062362,-1.414259293615035
-2.1291965834533433,0.30734922687446886
-2.2548312933620003,-0.4723304450299632
-1.984607260962956,-0.5292399287223614
-1.7786046895993277,-0.745849017556309
-1.1347681283374629,1.067379552964052
-1.5959546512255647,-2.5095302075324226
-1.3088460142084162,-1.992424701837912
-2.110213529942891,-2.0929135875082605
-2.460844208832329,-1.2830468374175186
-2.088868688601439,-1.8476735429197464
-1.3367498889789302,-1.12116055369365
-1.6978538807189445,-1.7060073271194567
-1.396422921459646,-1.2278633173504852
-2.211707048600275,-1.9319894918691236
-1.3572101334331408,-1.5165661311834335
-2.2242225892394907,-1.3453031533206372
-2.72534369028751,3.1112707097039576
-1.0323879346640965,1.7896620156335235
-2.3960663540830174,2.6540754697415165
-1.6820440099245442,2.206272100407829
-2.1517874643210178,2.665565398876422
-1.8017201748235538,2.613472126514605
-2.042620527086632,2.757793261044876
-2.227816187164327,2.5683014479726296
-1.180054221226542,1.5293566451432914
-1.006642835790703,1.6538752165642727
-1.7668539729917625,2.656501818289981
-1.5704077500630353,2.236546654373441
-2.1263767903473214,2.730506767502471
-1.8247888740730318,2.278172049637077
-2.00942485345453,3.0416497942476353
-1.7937318470730232,2.0537307535721863
-1.7264416507617188,2.6147568618710575
-1.6155828687730207,1.989964438317019
-2.535008636282566,3.1943692384336013
-1.816866221080953,1.9332291679855997
-2.0302852983754525,-0.6013636943009473
-2.2703955890464727,-0.37748770670057974
-2.3553968577936244,-0.2845996512920912
1.6519165889422531,-1.3073350419206078
1.844784533937103,0.17467499733939612
0.7684039148178965,-2.135065112902054
1.9396534497335438,-0.7622800785004655
-1.277009957684981,2.3358266548828084
-2.5551302257797377,1.8656099356296685
-1.9685206389728438,2.4001860955735883
-2.3537657583548404,1.748320829422253
-2.1435863737980263,0.39519426520690587
-2.6453762820288205,1.8942860695513857
0.09256636791492634,-0.644532553495654
-2.0345336267518386,0.38771110470872994
-0.8204699648036909,-0.5273193138413477
-1.6310822625982544,0.3895497798511789
-1.9064880171271663,-0.24031843094931366
-1.9334452833349423,-0.17194889104023522
-1.8625347255997744,0.21953077193341836
-1.9308791543397907,0.21469483824307944
-2.6046459737821785,0.4120235244480935
-1.9029436941475146,-0.17607753998373282
-1.3304476926114632,0.3716534389903019
-1.8901910172406164,0.6710065923907068
-2.8367498740247545,-0.2734575890628219
-1.556180778127308,0.8035055254483718
-1.6220392421101912,0.038313059074487635
-1.909290804116184,0.37305024378284385
-1.859432868325591,0.3549252639429292
-2.1216415966115973,-0.21749950973207008
-1.433385770524164,-0.28777654542256575
-2.01957151182564,0.2994478266019021
-1.647848201971477,0.26907118540929537
-1.7801376589259472,0.5038963803959733
-1.4191321619573114,0.3149646528717289
-1.881167048752366,0.2835430908959007
-1.8029902336488883,0.1718956210153017
-2.0332128575752324,0.3881937828837
-1.4667403064885416,0.29414816800902405
-0.7784395691391289,0.36243694351692934
-0.960793746903926,-0.30730953335537675
-2.4783005705694086,-0.37407592417894864
-1.400693401973501,0.6733222353948468
-1.0135778574118595,0.6098626727923235
-1.0135778574118595,0.6098626727923235
-1.6531076537014224,-0.10214539952880565
-1.1990384869730153,0.15399324778480056
-1.6166665099303157,0.1688208232535308
-1.6279485354992844,-0.13121494276753293
-1.7482121226335776,-0.03512225556365137
-2.262258954632605,0.30179249831937527
-2.0332128575752324,0.3881937828837
-1.9334452833349423,-0.17194889104023522
-1.5110275556299784,0.5378718182667217
-0.932811206603563,0.44520874867052546
-1.7482121226335776,-0.03512225556365137
-1.8246686027764158,0.0758914980491684
-1.5064244432576972,0.45683175320017516
-1.6616990334493267,-0.17374312609776354
-1.3426074538009856,0.1599336429822695
-0.8726264236153334,0.6521974175503539
-1.3426074538009856,0.1599336429822695
-1.6279485354992844,-0.13121494276753293
-1.5064244432576972,0.45683175320017516
-1.8246686027764158,0.0758914980491684
-1.5375640786642635,0.159994945053808
-0.8726264236153334,0.6521974175503539
-0.932811206603563,0.44520874867052546
-1.4366526530631107,0.46848877398293454
-2.08392103565882,-0.06199059490868351
-2.042813907714575,0.11567345591554551
-1.6377851286581186,0.8474019556382103
-2.08392103565882,-0.06199059490868351
-1.4366526530631107,0.46848877398293454
-2.3489584026866424,0.18598918554670593
-0.863677242932324,0.26985396059129635
-2.042813907714575,0.11567345591554551
-1.5375640786642635,0.159994945053808
-2.3489584026866424,0.18598918554670593
-1.6377851286581186,0.8474019556382103
-0.863677242932324,0.26985396059129635
-1.0910391519823588,0.2623267991487218
-2.3677550657231192,-0.09616916244579335
-2.6521934235756355,-0.2687648313626124
-1.7383043066632253,0.1296161828437909
-1.2870139567101435,0.26652175149287727
-2.0469452768150966,0.38639857260549587
-1.7828294318223024,0.20800282861063069
-1.9130002890340732,-0.33358111229353177
-1.6925221876871073,0.09285537586478931
-1.292022801112065,-0.6316706922855151
-2.5796346139604185,-0.3905355754820619
-1.811800210301753,-0.23276343957199908
-1.1202847665925209,0.302867141092651
-2.0311064896647344,-0.33505684360548843
-1.917924240418245,0.18686687630502619
-2.1265079314862234,0.06269798980056897
-1.5586910996802472,0.1535630205285573
-0.874176566363816,0.374282022366784
-1.7784154154095528,2.0690441976384646
-1.7085298711303702,2.2029799138031843
-2.412011908052579,2.4688351738100556
-2.060900091990785,1.9978859569818475
-1.2219112879169964,1.656216734233629
-1.7236109355411477,1.27290284416986
-1.541003531595368,2.157212893602147
-1.638702871203859,1.9145539234811177
-3.0112750700442286,2.8290537515671406
-1.1043999168092917,1.704149671749095
-1.4228777416353793,2.0954297371117794
-0.9361166171476409,1.6343080523391775
-1.7029820726174196,1.910937124462045
-1.9741473126942772,2.548073938578581
-1.1380720342974506,1.910523062810585
-1.4141583977355705,1.5790405226725324
-1.3973365370365534,1.8530027834680092
-1.7413720231390715,2.075561695023349
-1.0385423953826498,1.4942153729712055
-1.933996152049361,2.541862762554114
-1.386529479502743,2.0588137551477166
-1.3861320415620466,1.9523806611967673
-1.881331748330544,2.1265253385955494
-2.1294362458529594,2.447106731563657
-1.5671379446469895,2.2267457263930717
-2.0068735213564475,1.956572419694821
-1.945473279589295,1.9427356974029317
-1.966404397130225,1.934704205214091
-1.990231557335195,1.8353936405580198
-1.0074518329234228,1.7991803056726872
-2.442212516227073,2.525375426812427
-2.6267458777088906,3.225154210885966
-1.4821340873212263,3.152269941411624
-1.870865108919723,2.515691403101108
-1.8250603750958156,2.994475278552949
-2.53179054101763,3.29002629681612
